Word,Conc.M,Conc.SD
punctual,1.87,1.14
pure,1.87,1.22
rectified,1.87,1.09
renewably,1.87,1.01
reputable,1.87,1.12
reversion,1.87,1.01
sinful,1.87,1.17
sternly,1.87,0.97
suspicious,1.87,1.07
sworn,1.87,1.31
transitional,1.87,1.02
unawares,1.87,1.01
uncaring,1.87,1.06
uncompetitive,1.87,1.11
uncouth,1.87,1.1
undevelopable,1.87,1.04
undying,1.87,1.01
unfortified,1.87,1.11
uniqueness,1.87,1.18
universal,1.87,1.14
unprolific,1.87,1.22
unresolved,1.87,1.04
unsaved,1.87,1.01
utopian,1.87,1.32
vulnerably,1.87,1.07
wordplay,1.87,1.06
rogue state,1.87,1.01
abolitionism,1.86,0.93
accommodate,1.86,1.08
adage,1.86,0.94
adequacy,1.86,1.08
admiration,1.86,1.06
adorable,1.86,0.95
affectivity,1.86,1.04
aggravating,1.86,1.04
aimlessly,1.86,0.79
alluringly,1.86,0.99
amenable,1.86,1.13
analytical,1.86,1.21
antisocial,1.86,0.95
appreciatively,1.86,1.13
approvable,1.86,1.03
assumed,1.86,1.06
astronomically,1.86,1.22
auspices,1.86,1.21
avoidance,1.86,0.97
biologically,1.86,1.18
boringness,1.86,1.11
bravo,1.86,1.16
brotherliness,1.86,1.24
captivation,1.86,0.77
careful,1.86,1.03
ceaselessly,1.86,1.18
certainly,1.86,1.11
chauvinism,1.86,1.21
communicability,1.86,0.95
communism,1.86,1.3
complication,1.86,1.08
comprehend,1.86,0.97
concerned,1.86,1.08
consequential,1.86,1.27
conservational,1.86,0.93
consideration,1.86,1.27
conspicuously,1.86,0.99
constitutionally,1.86,1.27
coolly,1.86,1.01
corruptness,1.86,1.04
criminally,1.86,1.25
deception,1.86,1.03
defy,1.86,1.13
demoralize,1.86,1.15
dependable,1.86,1.04
derivation,1.86,1.04
designedly,1.86,0.77
diabolic,1.86,1.09
diplomatic,1.86,1.21
discourteously,1.86,1.21
disgruntlement,1.86,0.88
disinterestedly,1.86,1.15
disparate,1.86,0.8
displeasing,1.86,0.85
disserviceable,1.86,1.13
dread,1.86,1.06
electability,1.86,0.99
eminently,1.86,0.89
empathically,1.86,0.88
encouragingly,1.86,1.22
encroach,1.86,0.99
enforceability,1.86,1.19
enforceable,1.86,1.24
enterprising,1.86,1.03
enviously,1.86,1.04
explicit,1.86,1.06
externalize,1.86,1.15
extraditable,1.86,1.15
faithlessness,1.86,0.93
fantastically,1.86,1.04
finesse,1.86,1.08
foreknowledge,1.86,1.11
formally,1.86,1.09
forthrightly,1.86,1.21
furiousness,1.86,1.27
future,1.86,1.3
gallantly,1.86,0.99
gentlemanliness,1.86,1.27
gloom,1.86,1.09
gracefulness,1.86,0.93
hallowed,1.86,1.24
harmlessly,1.86,1.03
heinously,1.86,1.17
highhandedly,1.86,1.04
honorableness,1.86,1.08
humiliating,1.86,1.19
hurtfulness,1.86,1.22
hypotheses,1.86,1.04
idolization,1.86,1.11
immeasurably,1.86,0.97
imply,1.86,1.33
importantly,1.86,1.06
impressionistic,1.86,1.3
impulsiveness,1.86,0.99
incapableness,1.86,1.08
incisive,1.86,1.11
incompetency,1.86,0.89
inconsecutively,1.86,1.35
incorruptible,1.86,0.88
indecent,1.86,0.89
indiscriminately,1.86,0.97
inexpressively,1.86,1.01
influential,1.86,1.03
inquiring,1.86,1.01
introductive,1.86,0.89
intrusiveness,1.86,1.08
invincible,1.86,1.19
irregularity,1.86,1.15
irresistibility,1.86,1.15
jealousness,1.86,1.15
justifiable,1.86,0.93
kindred,1.86,1.21
lousily,1.86,1.24
loveless,1.86,1.01
ludicrousness,1.86,1.08
luxuriantly,1.86,1.04
magnificent,1.86,1.15
mature,1.86,1.16
meaningless,1.86,0.93
meddlesomeness,1.86,1.18
memorably,1.86,1.08
metaphoric,1.86,1.27
miscalculate,1.86,1.21
monumentalize,1.86,0.8
mysticism,1.86,1.21
namelessness,1.86,1.11
nether,1.86,1.13
neurotic,1.86,0.99
nonintervention,1.86,1.16
nonscientific,1.86,1.19
nubile,1.86,1.21
nutritionally,1.86,1.13
obscenely,1.86,1.04
originality,1.86,1.08
outdate,1.86,1.27
outspokenly,1.86,1.01
overambitious,1.86,1.08
overrate,1.86,0.95
overrepresentation,1.86,1.15
overtax,1.86,1.08
parallelism,1.86,0.95
passionately,1.86,0.99
perplexity,1.86,0.99
pertinent,1.86,1.15
pettily,1.86,0.83
phoniness,1.86,1.04
pitifully,1.86,0.99
polytheism,1.86,1.32
positivity,1.86,1.09
preachy,1.86,0.95
primarily,1.86,1.27
primitively,1.86,1.13
professed,1.86,0.95
profitability,1.86,1.16
purposeful,1.86,1.09
queerly,1.86,0.89
quotable,1.86,1.24
reckoning,1.86,1.08
rectifiable,1.86,1.06
redundantly,1.86,1.15
reformed,1.86,1.18
reliable,1.86,1.21
renormalize,1.86,1.17
reprehensive,1.86,1.3
republicanism,1.86,1.09
resoundingly,1.86,0.95
respectably,1.86,1.24
revisualization,1.86,1.3
ritualistic,1.86,1.13
ritualized,1.86,1.13
sanctimoniousness,1.86,0.94
satisfactorily,1.86,0.89
scantiness,1.86,1.08
selectiveness,1.86,0.93
sensationalism,1.86,1.09
sensationally,1.86,0.97
simplification,1.86,1.03
snappishness,1.86,1.04
solvability,1.86,0.97
soul,1.86,1.33
spellbind,1.86,0.93
strange,1.86,0.99
suitably,1.86,1.04
superficially,1.86,1.24
supposedly,1.86,1.22
suspiciousness,1.86,1.19
thinkable,1.86,0.97
transference,1.86,1.11
transgressing,1.86,1.04
transitionally,1.86,1.18
unattractively,1.86,1.06
uncorrupted,1.86,1.16
understandably,1.86,1.13
undoubtedly,1.86,1.24
uneasy,1.86,1.04
unflattering,1.86,0.97
unfruitfulness,1.86,0.95
unlearn,1.86,1.08
unmanufactured,1.86,1.18
unobtainable,1.86,1.3
unrelentingly,1.86,1.11
unromantic,1.86,1.01
unsatisfied,1.86,1.04
unshared,1.86,0.99
unsubtly,1.86,1.01
untactful,1.86,1.21
untried,1.86,1.18
upsetting,1.86,1.09
uptight,1.86,0.8
usefulness,1.86,1.03
vagrantly,1.86,0.99
versus,1.86,1.18
why,1.86,1.27
worldly,1.86,0.83
wrathful,1.86,1.25
yucky,1.86,1.03
absolve,1.85,1.01
accuracy,1.85,1.23
adaptable,1.85,1.05
admitted,1.85,1.12
allusiveness,1.85,1.17
alternativeness,1.85,0.83
amendable,1.85,1.08
antigovernment,1.85,0.95
appetizingly,1.85,0.88
approve,1.85,1.2
approximation,1.85,1.2
astute,1.85,1.2
aversion,1.85,1.16
backlash,1.85,1.03
based,1.85,1.26
be,1.85,1.26
begone,1.85,0.97
behaviorism,1.85,1.03
bothersome,1.85,0.91
bountifulness,1.85,1.05
breathtaking,1.85,1.22
bureaucratize,1.85,1.13
callously,1.85,0.83
came,1.85,1.23
ceremonialism,1.85,1.06
chickenhearted,1.85,1.05
chromatically,1.85,1.16
classically,1.85,1.26
coefficient,1.85,1.08
coercible,1.85,1.05
coerciveness,1.85,1.03
colonialism,1.85,1.17
commandingly,1.85,1.23
commerciality,1.85,1.1
conceptualize,1.85,1.22
connectedness,1.85,1.26
contemporize,1.85,1.26
contentedness,1.85,0.83
convenient,1.85,1.13
convince,1.85,0.95
convincing,1.85,0.95
counteraccusation,1.85,0.95
crazily,1.85,0.99
crudeness,1.85,0.95
customary,1.85,1.17
demeaning,1.85,0.92
designation,1.85,1.06
devoid,1.85,1.12
diabolicalness,1.85,0.92
disadvantaged,1.85,0.99
discretionary,1.85,0.99
disdainfulness,1.85,1.2
disheartening,1.85,1.17
disinterested,1.85,1.05
dismissingly,1.85,0.91
disparaging,1.85,1.16
displeasingly,1.85,1.17
displeasure,1.85,1.1
disturbingly,1.85,1.13
dividedness,1.85,1.08
divination,1.85,1.1
doctorial,1.85,1.23
doubtable,1.85,0.99
dreamlessly,1.85,1.19
eerily,1.85,1.1
embarrassedly,1.85,1.16
employability,1.85,0.99
encumber,1.85,1.05
enriching,1.85,0.95
episodically,1.85,0.91
equivocally,1.85,1.23
erroneously,1.85,1.29
evaluate,1.85,1.1
exception,1.85,1.06
excommunicable,1.85,1.08
expectancy,1.85,1.35
explicatory,1.85,1.05
faintheartedly,1.85,0.88
feudalization,1.85,1.19
finagle,1.85,0.97
firstly,1.85,1.05
fiscal,1.85,1.12
forebear,1.85,1.01
forfeits,1.85,1.13
freewill,1.85,1.29
geniality,1.85,0.91
geopolitics,1.85,1.08
gifted,1.85,1.19
glorious,1.85,1.35
harassingly,1.85,0.77
hardheartedness,1.85,1.12
heroic,1.85,0.99
humanities,1.85,1.2
hypercritically,1.85,0.97
iconographical,1.85,1.06
idealizer,1.85,1.23
ideological,1.85,0.92
illegibility,1.85,1.01
imperatively,1.85,0.97
impracticality,1.85,1.26
improbable,1.85,0.95
incontestably,1.85,1.08
indifference,1.85,0.99
indistinctively,1.85,1.26
individualistic,1.85,1.32
injudiciously,1.85,1.08
innumerably,1.85,0.99
inobservance,1.85,0.83
intended,1.85,1.17
interposing,1.85,1.01
intolerableness,1.85,0.97
intrigued,1.85,1.26
justifier,1.85,1.19
languishingly,1.85,0.92
liberty,1.85,1.03
lingering,1.85,0.86
macroeconomic,1.85,1.23
marginalize,1.85,0.88
meaning,1.85,1.23
misappropriate,1.85,0.95
misdoing,1.85,1.01
misunderstand,1.85,1.26
morale,1.85,1.1
naive,1.85,1.03
narcism,1.85,1.41
narcissism,1.85,1.05
natural,1.85,1.05
naturalness,1.85,1.06
nefarious,1.85,0.86
neolithic,1.85,0.95
nervous,1.85,1.29
nonplus,1.85,0.99
notoriousness,1.85,1.03
nuance,1.85,1.03
occasional,1.85,0.91
oftentimes,1.85,1.17
oppressively,1.85,1.17
ordinariness,1.85,0.97
outgoingness,1.85,1.23
passably,1.85,1.05
perturb,1.85,0.78
polite,1.85,1.02
postclassical,1.85,1.22
presumption,1.85,1.13
ravenous,1.85,0.97
reassurance,1.85,0.95
regressive,1.85,0.97
relationally,1.85,1.1
relenting,1.85,0.95
resistibility,1.85,1.19
respectable,1.85,1.16
retaliative,1.85,1.1
revolutionize,1.85,1.13
rightfulness,1.85,0.78
riveting,1.85,0.95
sanity,1.85,1.23
scrutinize,1.85,1.13
secession,1.85,1.01
sin,1.85,1.2
socially,1.85,0.99
sorrowing,1.85,1.06
stirringly,1.85,1.03
subdominant,1.85,0.95
superficial,1.85,1.13
superfluous,1.85,1.26
suspense,1.85,1.32
synchronicity,1.85,1.26
synonymously,1.85,1.22
tactless,1.85,1.1
territorialize,1.85,1.12
therapeutically,1.85,1.26
transformational,1.85,0.86
triteness,1.85,1.19
trustfulness,1.85,0.95
tumultuousness,1.85,1.26
unabated,1.85,0.82
unassuming,1.85,1.17
uncharacteristic,1.85,1.26
unconcluded,1.85,1.23
unconsidered,1.85,0.99
unconstitutionality,1.85,1.06
uncooperative,1.85,0.99
undefended,1.85,1.1
underprivileged,1.85,0.99
understandable,1.85,1.17
unearthly,1.85,1.1
unendurable,1.85,0.97
unenlightened,1.85,0.97
unflaggingly,1.85,1.16
ungenerously,1.85,1.17
ungifted,1.85,1.1
ungraceful,1.85,1.08
unhallowed,1.85,1.08
unhindered,1.85,0.97
unmannered,1.85,0.91
unmusical,1.85,1.16
unpitying,1.85,0.77
unproblematic,1.85,0.97
unprofessional,1.85,0.91
unreformed,1.85,1.08
unscientifically,1.85,1.1
unsociable,1.85,0.95
unsubsidized,1.85,1.05
unsuccessfulness,1.85,1.01
unsupportable,1.85,1.26
untouchably,1.85,1.1
valor,1.85,1.12
virility,1.85,0.88
wannabe,1.85,1.08
whilst,1.85,1.35
whimsy,1.85,1.13
whomever,1.85,1.29
long shot,1.85,0.77
low key,1.85,1.03
small hours,1.85,1.1
abusiveness,1.84,1.18
admired,1.84,0.85
alienability,1.84,0.83
arguable,1.84,1.22
argumentativeness,1.84,0.99
assumption,1.84,1.04
awareness,1.84,1.03
awkwardly,1.84,1.19
bamboozlement,1.84,1.14
befuddlement,1.84,0.85
bettering,1.84,0.85
bungle,1.84,1.07
ceaseless,1.84,1.07
circumspection,1.84,0.8
clairvoyantly,1.84,1.07
confusing,1.84,0.9
decentralize,1.84,1.03
defray,1.84,1.07
delocalize,1.84,1.07
departmentalism,1.84,0.85
depreciatory,1.84,0.75
detoxify,1.84,0.93
devitalized,1.84,0.85
dialectically,1.84,1.07
divineness,1.84,1.31
divisionally,1.84,1.07
eccentricity,1.84,1.03
entail,1.84,1.16
entertainingly,1.84,1.07
estrangement,1.84,0.94
everlastingness,1.84,1.28
excitableness,1.84,1.18
extremely,1.84,1.21
feelingly,1.84,1.28
foolish,1.84,0.99
formulize,1.84,1.07
foulness,1.84,1.14
from,1.84,1.07
generosity,1.84,1.22
giftedness,1.84,0.94
illiterately,1.84,1.14
implementation,1.84,0.9
inceptively,1.84,1.11
incisiveness,1.84,1.18
incongruousness,1.84,1.11
incontrovertibly,1.84,1.18
informatively,1.84,0.9
inheritability,1.84,1.25
innumerous,1.84,0.94
insecure,1.84,1.19
insubordination,1.84,0.93
interpretative,1.84,0.99
killingly,1.84,0.94
knowledgeably,1.84,1.31
levelheadedness,1.84,0.99
misbelieve,1.84,1.14
mismanagement,1.84,1.24
modernistic,1.84,1.07
multiplicatively,1.84,1.11
municipalize,1.84,1.11
mused,1.84,1.28
nonresistance,1.84,0.9
obtrusiveness,1.84,0.99
occur,1.84,1.25
overprotection,1.84,1.25
perceptional,1.84,1.11
permanence,1.84,1.03
perpetuity,1.84,1.25
persistently,1.84,1.07
petulantly,1.84,1.11
pragmatic,1.84,0.99
preparedness,1.84,0.99
presumptively,1.84,1.03
prevailingly,1.84,1.07
rapport,1.84,1.07
reductive,1.84,0.94
resolvability,1.84,1.07
reticulate,1.84,1.25
revisal,1.84,1.21
showiness,1.84,0.9
stuffily,1.84,0.94
suddenly,1.84,1.34
surmised,1.84,0.94
temptation,1.84,1.29
translational,1.84,0.99
unafraid,1.84,1.03
unconvincingly,1.84,1.21
unendorsed,1.84,0.99
uninterestingly,1.84,1.18
unpleasing,1.84,0.93
unremitting,1.84,1.18
untradeable,1.84,1.07
variance,1.84,1.14
viscerally,1.84,1.07
voguish,1.84,1.11
wrathfulness,1.84,0.99
acclimatization,1.83,0.96
acutely,1.83,0.97
advanced,1.83,1.23
affluent,1.83,1.1
afford,1.83,1.09
affront,1.83,1.1
alienate,1.83,1.2
also,1.83,1.17
antimonarchical,1.83,1.15
antisemitism,1.83,1.2
apocalyptic,1.83,0.99
appraising,1.83,1.09
archetypal,1.83,0.94
avowed,1.83,1.07
awesome,1.83,0.85
baneful,1.83,1.05
basis,1.83,0.97
bastardly,1.83,1.27
beseechingly,1.83,0.92
biometrically,1.83,0.94
calmness,1.83,1.05
communicativeness,1.83,1.03
compel,1.83,0.89
compromising,1.83,0.89
conform,1.83,1.12
consequent,1.83,1.15
constancy,1.83,1.03
constructiveness,1.83,1.05
contemplation,1.83,1.17
contradictious,1.83,0.96
contritely,1.83,1.17
courteousness,1.83,1.02
damagingly,1.83,1.07
daunt,1.83,1.13
debut,1.83,1.27
decided,1.83,0.8
definitive,1.83,1.2
deliriously,1.83,0.85
denounce,1.83,1.09
deplorably,1.83,1.02
despiser,1.83,1.13
diabolism,1.83,0.87
directionality,1.83,0.78
disappointingly,1.83,1.04
disarming,1.83,0.87
discouraging,1.83,1.12
discourteous,1.83,1.2
disdain,1.83,0.89
dismissiveness,1.83,1
disparage,1.83,0.72
distasteful,1.83,1
distractedness,1.83,0.87
enrichment,1.83,0.95
essentiality,1.83,1
esteem,1.83,1.04
exaltedly,1.83,1.03
exhaustible,1.83,0.76
explorative,1.83,0.99
fairness,1.83,1.14
farness,1.83,1.09
fascism,1.83,1.23
forgivably,1.83,1
forlornness,1.83,0.87
formalization,1.83,0.97
frazzling,1.83,0.92
genuineness,1.83,1.27
graciously,1.83,1.04
guileful,1.83,1.03
harmoniously,1.83,0.95
helpfulness,1.83,1.04
heretical,1.83,1.03
heroically,1.83,1.09
humdinger,1.83,1.03
hypothesize,1.83,1.17
imaginativeness,1.83,1.23
imperishably,1.83,1.03
impoliteness,1.83,1.17
impracticalness,1.83,1
inattentive,1.83,0.97
incitingly,1.83,1.05
incognito,1.83,1.23
incorporated,1.83,1.2
indulgenced,1.83,0.98
inexperience,1.83,0.89
inquisitive,1.83,1.21
insanely,1.83,1.07
interestedly,1.83,0.92
interrogatory,1.83,0.89
interspatial,1.83,1.03
invalidation,1.83,1.02
irksome,1.83,1.01
irreconcilably,1.83,1.34
irretrievableness,1.83,1.27
irrevocableness,1.83,1.13
known,1.83,1.2
lendable,1.83,0.96
letdown,1.83,1.04
liberalist,1.83,0.94
linguistically,1.83,1.14
lonesome,1.83,1.17
lonesomeness,1.83,1.05
loyally,1.83,1.12
magnificence,1.83,1.26
magnificently,1.83,1.15
maidenly,1.83,0.8
maleficent,1.83,1.13
meaningfully,1.83,1.18
mightiness,1.83,0.97
misgiving,1.83,0.92
nameless,1.83,1.28
nationalistic,1.83,0.92
natured,1.83,1.26
noncompetitively,1.83,0.89
nonintellectual,1.83,1.29
nonrealistic,1.83,1.2
normally,1.83,1.14
nostalgia,1.83,1.39
noticeably,1.83,0.83
numberless,1.83,1.14
overarching,1.83,0.89
overcompensation,1.83,1.07
pacifism,1.83,0.75
peacemaking,1.83,1.05
pervasive,1.83,1.12
political,1.83,1.17
politicize,1.83,1.27
preliminary,1.83,1.05
prerogative,1.83,1.03
prevailing,1.83,1
prevalent,1.83,1.17
productively,1.83,1.14
profaneness,1.83,1.1
proslavery,1.83,1.07
prove,1.83,0.91
psychobiology,1.83,1.13
psychophysiology,1.83,1.36
recentralize,1.83,0.92
reintegration,1.83,1.09
reliability,1.83,1.2
reliant,1.83,0.85
repugnantly,1.83,1.17
resistant,1.83,0.91
restrictedness,1.83,0.89
reversibility,1.83,0.87
sanctimony,1.83,1.1
scarcely,1.83,1.05
scornfully,1.83,0.85
screwy,1.83,1.04
sensationalize,1.83,1.17
sereneness,1.83,0.92
sexist,1.83,1.26
simply,1.83,1.12
skillfully,1.83,1.26
smug,1.83,1.09
standard,1.83,1.15
stately,1.83,1.2
subvert,1.83,1.09
sufferable,1.83,0.82
supernormal,1.83,1.11
surmount,1.83,0.82
synergism,1.83,1.03
telepathically,1.83,1.24
temporally,1.83,1.09
tendency,1.83,1.23
therewith,1.83,1.13
trainable,1.83,1.04
transformability,1.83,1
unauthentic,1.83,1.09
unclassifiable,1.83,1.24
uncommitted,1.83,1.09
uncontestable,1.83,1.27
uncontrollability,1.83,1.1
undecided,1.83,1.14
undeserving,1.83,1.07
undirected,1.83,1.15
unencumbered,1.83,0.76
unexpressive,1.83,1
unfamiliar,1.83,1.14
unforeseen,1.83,1.26
unfussy,1.83,1.05
unimportant,1.83,1.23
unitary,1.83,0.89
unjustifiably,1.83,1.07
unknowably,1.83,1.19
unnoticeably,1.83,1.02
unpunctual,1.83,0.89
unreasonableness,1.83,0.98
unreliable,1.83,1.26
unresisting,1.83,1.04
unseemliness,1.83,1.01
untraced,1.83,1.01
unwavering,1.83,1.26
verifiably,1.83,1.12
voluntarily,1.83,0.93
whoa,1.83,1.23
workableness,1.83,1.01
wrong,1.83,1.1
wrongly,1.83,1.21
yuck,1.83,1.09
common sense,1.83,1.2
abidingly,1.82,0.94
accomplishable,1.82,1.12
afore,1.82,0.85
alienable,1.82,1.02
alleged,1.82,1.16
almightily,1.82,1.12
aloofly,1.82,0.8
amorously,1.82,0.98
analogical,1.82,1.18
analytically,1.82,1.25
aspect,1.82,1.1
assuredly,1.82,1.06
barbarically,1.82,1.12
brazenness,1.82,1.16
coeducationally,1.82,0.66
comprehensible,1.82,1.06
comprehensive,1.82,1.02
congenially,1.82,0.94
conjuncture,1.82,1.19
contempt,1.82,1.25
contemptuously,1.82,0.85
convoluted,1.82,1.19
convolution,1.82,1.09
courtliness,1.82,0.94
dandily,1.82,0.82
defraud,1.82,0.94
despairingly,1.82,1.09
devilish,1.82,1.02
disdainfully,1.82,1.02
dissolution,1.82,0.9
diversionary,1.82,1.01
dozily,1.82,0.91
dutiful,1.82,0.98
economize,1.82,1.12
efficient,1.82,1.02
endless,1.82,1.22
enthrall,1.82,1.06
estranged,1.82,0.98
falsehearted,1.82,1.28
fittingly,1.82,0.94
flourishingly,1.82,1.09
forethoughtfulness,1.82,1.1
forgetfulness,1.82,1.12
fractiously,1.82,1.01
fraternally,1.82,0.9
fruition,1.82,0.9
frustrate,1.82,1.06
grandly,1.82,0.98
gregarious,1.82,1.1
gregariously,1.82,0.94
grim,1.82,0.98
haltingness,1.82,0.91
hearsay,1.82,1.06
hellishness,1.82,1.02
highfaluting,1.82,0.96
illegitimate,1.82,1.12
imaginative,1.82,1.06
improve,1.82,0.98
inadmissibly,1.82,1.02
incompatible,1.82,1.16
incompatibleness,1.82,1.26
indecisiveness,1.82,1.16
indirectly,1.82,0.98
intensification,1.82,1.28
kidding,1.82,1.12
likability,1.82,1.28
limitlessly,1.82,1.19
masterly,1.82,0.94
mercifulness,1.82,1.22
methodologically,1.82,1.16
mismanage,1.82,1.09
nix,1.82,1.12
nonexpendable,1.82,1.19
nonirritating,1.82,1.02
nonsensical,1.82,1.33
nostalgically,1.82,1.31
notoriously,1.82,1.16
obviously,1.82,1.31
passiveness,1.82,1.09
perfecting,1.82,0.86
pompously,1.82,0.94
powerlessly,1.82,0.98
prankish,1.82,0.82
preconceived,1.82,1.12
predicament,1.82,1.12
presumptuously,1.82,0.98
prevalence,1.82,1.09
provokingly,1.82,0.85
quieter,1.82,1.02
referable,1.82,1.09
regrettable,1.82,1.02
riddance,1.82,0.94
sacrificially,1.82,0.9
sadness,1.82,1.06
scholarliness,1.82,0.98
semantic,1.82,0.9
sensitiveness,1.82,0.77
something,1.82,0.94
spectacular,1.82,1.06
spiritism,1.82,0.94
straightforwardness,1.82,1.22
subprime,1.82,1.02
thoughtlessness,1.82,1.25
troubled,1.82,0.98
uneasiness,1.82,1.16
unlikable,1.82,1.06
unplayable,1.82,1.19
unstressed,1.82,0.98
unsubstantiated,1.82,0.9
unthinkingly,1.82,1.02
unvaryingly,1.82,0.86
vagueness,1.82,0.98
veritable,1.82,0.96
wary,1.82,1.09
wonderful,1.82,1.12
ill advised,1.82,0.72
reminiscent of,1.82,0.98
abhor,1.81,1.17
ability,1.81,0.88
absolute,1.81,1.24
acquisitively,1.81,1.14
admirable,1.81,1.02
allude,1.81,1.14
alpha,1.81,1.06
ambitious,1.81,1.21
anticipative,1.81,1.06
anticlimax,1.81,1.14
antigambling,1.81,1.33
appall,1.81,1.04
artfully,1.81,1.04
artificially,1.81,1
aspiration,1.81,1.33
attributable,1.81,0.83
bitterly,1.81,0.94
candid,1.81,0.88
causation,1.81,1.14
cautious,1.81,1.14
characterization,1.81,1.14
circumspect,1.81,1.04
claimable,1.81,0.94
classism,1.81,1.08
classless,1.81,1.14
collaborate,1.81,1.13
committable,1.81,0.94
compelling,1.81,1.13
competency,1.81,0.94
confide,1.81,0.83
confounded,1.81,1.17
constestable,1.81,1.08
contrarily,1.81,0.98
copiousness,1.81,0.83
covetable,1.81,1.17
cuttingly,1.81,0.94
defame,1.81,0.9
defensibility,1.81,0.92
definably,1.81,1.11
deluding,1.81,0.88
depending,1.81,1.04
depraved,1.81,1.13
derogative,1.81,1.27
digression,1.81,1.06
direness,1.81,0.9
disappointing,1.81,1.1
disassociate,1.81,1.33
disjunction,1.81,1.27
dispersive,1.81,0.88
disrespectfulness,1.81,1.21
disruptive,1.81,1.06
dissatisfiedly,1.81,0.96
distastefully,1.81,1.04
distortedness,1.81,0.85
divisibility,1.81,1.11
doubtfulness,1.81,1.06
doubtless,1.81,0.75
eccentric,1.81,1.21
egocentricity,1.81,0.8
either,1.81,1.33
emptily,1.81,0.9
entirely,1.81,1.14
ethnically,1.81,0.92
eventual,1.81,1.2
exhaustiveness,1.81,0.98
extremeness,1.81,1.02
facilitation,1.81,0.88
famed,1.81,1.04
feasibility,1.81,1.11
fertileness,1.81,0.98
fictitiousness,1.81,1.21
foolhardiness,1.81,1.06
forwardness,1.81,1.21
